frame_id,filename,class_id,name,center_x,center_y,width,height,confidence
122,/content/drive/My Drive/yolov4/darknet/data/data_new/frame616.jpg,5,Computer screen 5,0.569913,0.417972,0.568435,0.326153,0.996913
122,/content/drive/My Drive/yolov4/darknet/data/data_new/frame616.jpg,3,Computer screen 3,0.855952,0.172756,0.281867,0.309833,0.998348
122,/content/drive/My Drive/yolov4/darknet/data/data_new/frame616.jpg,2,Computer screen 2,0.531988,0.125596,0.409813,0.246443,0.998189
122,/content/drive/My Drive/yolov4/darknet/data/data_new/frame616.jpg,1,Computer screen 1,0.162628,0.129566,0.329959,0.24846,0.996294
123,/content/drive/My Drive/yolov4/darknet/data/data_new/frame620.jpg,5,Computer screen 5,0.567645,0.416223,0.596535,0.338667,0.998334
123,/content/drive/My Drive/yolov4/darknet/data/data_new/frame620.jpg,3,Computer screen 3,0.851721,0.152568,0.285818,0.312121,0.996394
123,/content/drive/My Drive/yolov4/darknet/data/data_new/frame620.jpg,2,Computer screen 2,0.511105,0.115906,0.433848,0.218341,0.998468
123,/content/drive/My Drive/yolov4/darknet/data/data_new/frame620.jpg,1,Computer screen 1,0.162995,0.128669,0.323601,0.248049,0.997302
124,/content/drive/My Drive/yolov4/darknet/data/data_new/frame613.jpg,5,Computer screen 5,0.595038,0.417567,0.572828,0.329699,0.998024
124,/content/drive/My Drive/yolov4/darknet/data/data_new/frame613.jpg,3,Computer screen 3,0.862073,0.171708,0.266147,0.304056,0.997492
124,/content/drive/My Drive/yolov4/darknet/data/data_new/frame613.jpg,2,Computer screen 2,0.544993,0.123571,0.408155,0.240465,0.998619
124,/content/drive/My Drive/yolov4/darknet/data/data_new/frame613.jpg,1,Computer screen 1,0.174314,0.129655,0.337757,0.244925,0.998189
125,/content/drive/My Drive/yolov4/darknet/data/data_new/frame619.jpg,5,Computer screen 5,0.56456,0.415481,0.582868,0.366874,0.99869
125,/content/drive/My Drive/yolov4/darknet/data/data_new/frame619.jpg,3,Computer screen 3,0.85107,0.162981,0.292898,0.30128,0.996305
125,/content/drive/My Drive/yolov4/darknet/data/data_new/frame619.jpg,2,Computer screen 2,0.511566,0.116662,0.432957,0.223062,0.998302
125,/content/drive/My Drive/yolov4/darknet/data/data_new/frame619.jpg,1,Computer screen 1,0.152984,0.127963,0.305768,0.236371,0.997384
126,/content/drive/My Drive/yolov4/darknet/data/data_new/frame628.jpg,5,Computer screen 5,0.454196,0.412774,0.611771,0.329193,0.998701
126,/content/drive/My Drive/yolov4/darknet/data/data_new/frame628.jpg,3,Computer screen 3,0.797619,0.166325,0.331644,0.309745,0.99593
126,/content/drive/My Drive/yolov4/darknet/data/data_new/frame628.jpg,2,Computer screen 2,0.433202,0.113687,0.422693,0.214649,0.998795
126,/content/drive/My Drive/yolov4/darknet/data/data_new/frame628.jpg,1,Computer screen 1,0.121268,0.111273,0.226746,0.225528,0.997546
127,/content/drive/My Drive/yolov4/darknet/data/data_new/frame640.jpg,5,Computer screen 5,0.767669,0.575113,0.468269,0.380543,0.996177
127,/content/drive/My Drive/yolov4/darknet/data/data_new/frame640.jpg,2,Computer screen 2,0.759415,0.232987,0.390438,0.306588,0.997947
127,/content/drive/My Drive/yolov4/darknet/data/data_new/frame640.jpg,1,Computer screen 1,0.358927,0.203158,0.44621,0.284573,0.997817
127,/content/drive/My Drive/yolov4/darknet/data/data_new/frame640.jpg,0,Computer screen 0,0.074378,0.243936,0.140536,0.278737,0.992123
128,/content/drive/My Drive/yolov4/darknet/data/data_new/frame645.jpg,5,Computer screen 5,0.718824,0.575776,0.585125,0.376422,0.997317
128,/content/drive/My Drive/yolov4/darknet/data/data_new/frame645.jpg,2,Computer screen 2,0.678632,0.226926,0.374493,0.296482,0.99615
128,/content/drive/My Drive/yolov4/darknet/data/data_new/frame645.jpg,1,Computer screen 1,0.268521,0.218765,0.408387,0.283268,0.997844
129,/content/drive/My Drive/yolov4/darknet/data/data_new/frame631.jpg,5,Computer screen 5,0.782616,0.557049,0.424855,0.363227,0.993321
129,/content/drive/My Drive/yolov4/darknet/data/data_new/frame631.jpg,2,Computer screen 2,0.783257,0.220968,0.418213,0.286974,0.996214
129,/content/drive/My Drive/yolov4/darknet/data/data_new/frame631.jpg,2,Computer screen 2,0.387588,0.220825,0.406502,0.234256,0.886599
129,/content/drive/My Drive/yolov4/darknet/data/data_new/frame631.jpg,1,Computer screen 1,0.385174,0.205076,0.450493,0.251609,0.405591
129,/content/drive/My Drive/yolov4/darknet/data/data_new/frame631.jpg,2,Computer screen 2,0.098238,0.253289,0.19862,0.240577,0.446328
129,/content/drive/My Drive/yolov4/darknet/data/data_new/frame631.jpg,1,Computer screen 1,0.09773,0.256129,0.197263,0.300432,0.865893
130,/content/drive/My Drive/yolov4/darknet/data/data_new/frame630.jpg,5,Computer screen 5,0.782075,0.552949,0.429174,0.354584,0.994345
130,/content/drive/My Drive/yolov4/darknet/data/data_new/frame630.jpg,2,Computer screen 2,0.780128,0.215894,0.38385,0.29042,0.995759
130,/content/drive/My Drive/yolov4/darknet/data/data_new/frame630.jpg,1,Computer screen 1,0.379312,0.199479,0.442262,0.255851,0.983044
130,/content/drive/My Drive/yolov4/darknet/data/data_new/frame630.jpg,1,Computer screen 1,0.107407,0.253108,0.202192,0.286184,0.312644
130,/content/drive/My Drive/yolov4/darknet/data/data_new/frame630.jpg,0,Computer screen 0,0.096067,0.25353,0.190439,0.272559,0.838275
131,/content/drive/My Drive/yolov4/darknet/data/data_new/frame646.jpg,5,Computer screen 5,0.702018,0.59169,0.606581,0.337266,0.998353
131,/content/drive/My Drive/yolov4/darknet/data/data_new/frame646.jpg,3,Computer screen 3,0.927232,0.29743,0.134602,0.29652,0.98822
131,/content/drive/My Drive/yolov4/darknet/data/data_new/frame646.jpg,2,Computer screen 2,0.655878,0.234892,0.417423,0.301291,0.998113
131,/content/drive/My Drive/yolov4/darknet/data/data_new/frame646.jpg,1,Computer screen 1,0.250665,0.228519,0.432898,0.305578,0.99872
132,/content/drive/My Drive/yolov4/darknet/data/data_new/frame643.jpg,5,Computer screen 5,0.742868,0.573908,0.515688,0.357532,0.992116
132,/content/drive/My Drive/yolov4/darknet/data/data_new/frame643.jpg,2,Computer screen 2,0.721995,0.227418,0.40634,0.302028,0.998138
132,/content/drive/My Drive/yolov4/darknet/data/data_new/frame643.jpg,1,Computer screen 1,0.311508,0.214394,0.425107,0.288878,0.994781
132,/content/drive/My Drive/yolov4/darknet/data/data_new/frame643.jpg,0,Computer screen 0,0.049655,0.244757,0.101527,0.292792,0.970197
133,/content/drive/My Drive/yolov4/darknet/data/data_new/frame636.jpg,5,Computer screen 5,0.77625,0.565497,0.450271,0.372747,0.996743
133,/content/drive/My Drive/yolov4/darknet/data/data_new/frame636.jpg,2,Computer screen 2,0.769281,0.224701,0.402475,0.29695,0.998245
133,/content/drive/My Drive/yolov4/darknet/data/data_new/frame636.jpg,1,Computer screen 1,0.365139,0.200424,0.446162,0.271131,0.996641
133,/content/drive/My Drive/yolov4/darknet/data/data_new/frame636.jpg,0,Computer screen 0,0.08335,0.247592,0.157081,0.287357,0.981115
134,/content/drive/My Drive/yolov4/darknet/data/data_new/frame647.jpg,5,Computer screen 5,0.694249,0.599738,0.597662,0.338696,0.998309
134,/content/drive/My Drive/yolov4/darknet/data/data_new/frame647.jpg,3,Computer screen 3,0.917618,0.305983,0.160081,0.289382,0.994327
134,/content/drive/My Drive/yolov4/darknet/data/data_new/frame647.jpg,2,Computer screen 2,0.640056,0.240898,0.420217,0.297067,0.998
134,/content/drive/My Drive/yolov4/darknet/data/data_new/frame647.jpg,1,Computer screen 1,0.235191,0.238596,0.413202,0.308344,0.998388
135,/content/drive/My Drive/yolov4/darknet/data/data_new/frame632.jpg,5,Computer screen 5,0.78186,0.561589,0.426604,0.368216,0.994005
135,/content/drive/My Drive/yolov4/darknet/data/data_new/frame632.jpg,2,Computer screen 2,0.782913,0.222764,0.41863,0.289819,0.996636
135,/content/drive/My Drive/yolov4/darknet/data/data_new/frame632.jpg,1,Computer screen 1,0.385391,0.218298,0.429808,0.292952,0.993618
135,/content/drive/My Drive/yolov4/darknet/data/data_new/frame632.jpg,0,Computer screen 0,0.096527,0.255889,0.175732,0.292805,0.95485
136,/content/drive/My Drive/yolov4/darknet/data/data_new/frame637.jpg,5,Computer screen 5,0.774213,0.568767,0.446,0.375815,0.996245
136,/content/drive/My Drive/yolov4/darknet/data/data_new/frame637.jpg,2,Computer screen 2,0.767132,0.225228,0.398202,0.299393,0.998293
136,/content/drive/My Drive/yolov4/darknet/data/data_new/frame637.jpg,1,Computer screen 1,0.364086,0.1988,0.451304,0.272504,0.997769
136,/content/drive/My Drive/yolov4/darknet/data/data_new/frame637.jpg,0,Computer screen 0,0.082973,0.243963,0.156492,0.268162,0.984229
137,/content/drive/My Drive/yolov4/darknet/data/data_new/frame639.jpg,5,Computer screen 5,0.752463,0.574573,0.486177,0.379728,0.996382
137,/content/drive/My Drive/yolov4/darknet/data/data_new/frame639.jpg,2,Computer screen 2,0.765951,0.23022,0.393448,0.304848,0.997787
137,/content/drive/My Drive/yolov4/darknet/data/data_new/frame639.jpg,1,Computer screen 1,0.362408,0.20134,0.451848,0.279868,0.997699
137,/content/drive/My Drive/yolov4/darknet/data/data_new/frame639.jpg,0,Computer screen 0,0.080869,0.241928,0.151928,0.267169,0.984262
138,/content/drive/My Drive/yolov4/darknet/data/data_new/frame648.jpg,5,Computer screen 5,0.674305,0.614044,0.616693,0.382471,0.998074
138,/content/drive/My Drive/yolov4/darknet/data/data_new/frame648.jpg,3,Computer screen 3,0.906289,0.312172,0.181192,0.292908,0.993808
138,/content/drive/My Drive/yolov4/darknet/data/data_new/frame648.jpg,2,Computer screen 2,0.622591,0.253281,0.375463,0.29214,0.996974
138,/content/drive/My Drive/yolov4/darknet/data/data_new/frame648.jpg,1,Computer screen 1,0.221916,0.244633,0.412122,0.289146,0.997679
139,/content/drive/My Drive/yolov4/darknet/data/data_new/frame638.jpg,5,Computer screen 5,0.772414,0.57122,0.446644,0.380342,0.995522
139,/content/drive/My Drive/yolov4/darknet/data/data_new/frame638.jpg,2,Computer screen 2,0.768154,0.227435,0.399771,0.301177,0.998156
139,/content/drive/My Drive/yolov4/darknet/data/data_new/frame638.jpg,1,Computer screen 1,0.363704,0.199016,0.446737,0.272149,0.997144
139,/content/drive/My Drive/yolov4/darknet/data/data_new/frame638.jpg,0,Computer screen 0,0.082876,0.24128,0.155469,0.264821,0.979622
140,/content/drive/My Drive/yolov4/darknet/data/data_new/frame634.jpg,5,Computer screen 5,0.779484,0.566274,0.429782,0.385011,0.994854
140,/content/drive/My Drive/yolov4/darknet/data/data_new/frame634.jpg,2,Computer screen 2,0.779597,0.22326,0.414078,0.29019,0.997729
140,/content/drive/My Drive/yolov4/darknet/data/data_new/frame634.jpg,1,Computer screen 1,0.377447,0.203396,0.431586,0.278494,0.99559
140,/content/drive/My Drive/yolov4/darknet/data/data_new/frame634.jpg,0,Computer screen 0,0.089356,0.254852,0.183094,0.273207,0.964617
141,/content/drive/My Drive/yolov4/darknet/data/data_new/frame644.jpg,5,Computer screen 5,0.726793,0.574809,0.554484,0.378937,0.995963
141,/content/drive/My Drive/yolov4/darknet/data/data_new/frame644.jpg,2,Computer screen 2,0.700045,0.225621,0.402282,0.286792,0.998286
141,/content/drive/My Drive/yolov4/darknet/data/data_new/frame644.jpg,1,Computer screen 1,0.290834,0.216445,0.409917,0.286085,0.998802
141,/content/drive/My Drive/yolov4/darknet/data/data_new/frame644.jpg,0,Computer screen 0,0.044196,0.245579,0.082778,0.289992,0.907275
142,/content/drive/My Drive/yolov4/darknet/data/data_new/frame633.jpg,5,Computer screen 5,0.78201,0.564445,0.43063,0.374095,0.995515
142,/content/drive/My Drive/yolov4/darknet/data/data_new/frame633.jpg,2,Computer screen 2,0.782888,0.223083,0.420968,0.28921,0.997115
142,/content/drive/My Drive/yolov4/darknet/data/data_new/frame633.jpg,1,Computer screen 1,0.381788,0.217337,0.422017,0.296732,0.995672
142,/content/drive/My Drive/yolov4/darknet/data/data_new/frame633.jpg,0,Computer screen 0,0.092555,0.256255,0.173004,0.296467,0.953375
143,/content/drive/My Drive/yolov4/darknet/data/data_new/frame641.jpg,5,Computer screen 5,0.756197,0.574706,0.487521,0.376793,0.995215
143,/content/drive/My Drive/yolov4/darknet/data/data_new/frame641.jpg,2,Computer screen 2,0.753367,0.231714,0.392271,0.306302,0.99803
143,/content/drive/My Drive/yolov4/darknet/data/data_new/frame641.jpg,1,Computer screen 1,0.34923,0.203316,0.44058,0.285207,0.998253
143,/content/drive/My Drive/yolov4/darknet/data/data_new/frame641.jpg,0,Computer screen 0,0.069468,0.244299,0.13343,0.283397,0.993827
144,/content/drive/My Drive/yolov4/darknet/data/data_new/frame635.jpg,5,Computer screen 5,0.776998,0.566778,0.442299,0.377748,0.995993
144,/content/drive/My Drive/yolov4/darknet/data/data_new/frame635.jpg,2,Computer screen 2,0.774581,0.2242,0.409215,0.295897,0.998203
144,/content/drive/My Drive/yolov4/darknet/data/data_new/frame635.jpg,1,Computer screen 1,0.373566,0.200997,0.429635,0.283727,0.996535
144,/content/drive/My Drive/yolov4/darknet/data/data_new/frame635.jpg,0,Computer screen 0,0.086212,0.251357,0.176244,0.278364,0.977021
145,/content/drive/My Drive/yolov4/darknet/data/data_new/frame642.jpg,5,Computer screen 5,0.746701,0.573922,0.491722,0.363125,0.994052
145,/content/drive/My Drive/yolov4/darknet/data/data_new/frame642.jpg,2,Computer screen 2,0.742911,0.230624,0.396723,0.306625,0.997943
145,/content/drive/My Drive/yolov4/darknet/data/data_new/frame642.jpg,1,Computer screen 1,0.335749,0.203903,0.432226,0.292757,0.997549
145,/content/drive/My Drive/yolov4/darknet/data/data_new/frame642.jpg,0,Computer screen 0,0.063013,0.245689,0.126169,0.273526,0.99415
146,/content/drive/My Drive/yolov4/darknet/data/data_new/frame649.jpg,5,Computer screen 5,0.666262,0.626071,0.628312,0.397461,0.998637
146,/content/drive/My Drive/yolov4/darknet/data/data_new/frame649.jpg,3,Computer screen 3,0.899751,0.332146,0.188804,0.283618,0.99702
146,/content/drive/My Drive/yolov4/darknet/data/data_new/frame649.jpg,2,Computer screen 2,0.608206,0.270456,0.411278,0.280366,0.998251
146,/content/drive/My Drive/yolov4/darknet/data/data_new/frame649.jpg,1,Computer screen 1,0.214788,0.269198,0.388985,0.291449,0.993089
147,/content/drive/My Drive/yolov4/darknet/data/data_new/frame669.jpg,5,Computer screen 5,0.648703,0.604778,0.597543,0.437092,0.998828
147,/content/drive/My Drive/yolov4/darknet/data/data_new/frame669.jpg,3,Computer screen 3,0.891954,0.309423,0.200825,0.299401,0.993833
147,/content/drive/My Drive/yolov4/darknet/data/data_new/frame669.jpg,2,Computer screen 2,0.59543,0.231716,0.422095,0.3159,0.998632
147,/content/drive/My Drive/yolov4/darknet/data/data_new/frame669.jpg,1,Computer screen 1,0.197288,0.197591,0.393498,0.298253,0.998535
148,/content/drive/My Drive/yolov4/darknet/data/data_new/frame664.jpg,5,Computer screen 5,0.64312,0.602418,0.644513,0.372669,0.998646
148,/content/drive/My Drive/yolov4/darknet/data/data_new/frame664.jpg,3,Computer screen 3,0.890452,0.30907,0.208794,0.295834,0.996421
148,/content/drive/My Drive/yolov4/darknet/data/data_new/frame664.jpg,2,Computer screen 2,0.591455,0.232013,0.420536,0.319183,0.998505
148,/content/drive/My Drive/yolov4/darknet/data/data_new/frame664.jpg,1,Computer screen 1,0.1937,0.20036,0.384178,0.302085,0.998078
149,/content/drive/My Drive/yolov4/darknet/data/data_new/frame662.jpg,5,Computer screen 5,0.640816,0.607193,0.607631,0.453179,0.99848
149,/content/drive/My Drive/yolov4/darknet/data/data_new/frame662.jpg,3,Computer screen 3,0.888997,0.308785,0.21354,0.29283,0.997135
149,/content/drive/My Drive/yolov4/darknet/data/data_new/frame662.jpg,2,Computer screen 2,0.58971,0.232216,0.420127,0.318428,0.998337
149,/content/drive/My Drive/yolov4/darknet/data/data_new/frame662.jpg,1,Computer screen 1,0.192203,0.201185,0.380761,0.300085,0.997898
150,/content/drive/My Drive/yolov4/darknet/data/data_new/frame663.jpg,5,Computer screen 5,0.641541,0.605261,0.599487,0.446863,0.9986
150,/content/drive/My Drive/yolov4/darknet/data/data_new/frame663.jpg,3,Computer screen 3,0.88922,0.308696,0.212659,0.293827,0.997162
150,/content/drive/My Drive/yolov4/darknet/data/data_new/frame663.jpg,2,Computer screen 2,0.589956,0.232837,0.42126,0.319673,0.998529
150,/content/drive/My Drive/yolov4/darknet/data/data_new/frame663.jpg,1,Computer screen 1,0.193781,0.200471,0.384786,0.300783,0.998074
151,/content/drive/My Drive/yolov4/darknet/data/data_new/frame665.jpg,5,Computer screen 5,0.644096,0.605243,0.603734,0.444718,0.998721
151,/content/drive/My Drive/yolov4/darknet/data/data_new/frame665.jpg,3,Computer screen 3,0.889884,0.309879,0.210293,0.295405,0.996168
151,/content/drive/My Drive/yolov4/darknet/data/data_new/frame665.jpg,2,Computer screen 2,0.592839,0.231527,0.417107,0.318154,0.998384
151,/content/drive/My Drive/yolov4/darknet/data/data_new/frame665.jpg,1,Computer screen 1,0.193775,0.199483,0.384825,0.302548,0.998302
152,/content/drive/My Drive/yolov4/darknet/data/data_new/frame668.jpg,5,Computer screen 5,0.645433,0.60537,0.603137,0.436742,0.998834
152,/content/drive/My Drive/yolov4/darknet/data/data_new/frame668.jpg,3,Computer screen 3,0.898402,0.309355,0.194639,0.320005,0.993909
152,/content/drive/My Drive/yolov4/darknet/data/data_new/frame668.jpg,2,Computer screen 2,0.595018,0.2311,0.420881,0.314152,0.998599
152,/content/drive/My Drive/yolov4/darknet/data/data_new/frame668.jpg,1,Computer screen 1,0.195907,0.199028,0.390352,0.299644,0.998575
153,/content/drive/My Drive/yolov4/darknet/data/data_new/frame667.jpg,5,Computer screen 5,0.645741,0.604466,0.605279,0.437809,0.998781
153,/content/drive/My Drive/yolov4/darknet/data/data_new/frame667.jpg,3,Computer screen 3,0.89171,0.309278,0.203552,0.29785,0.993967
153,/content/drive/My Drive/yolov4/darknet/data/data_new/frame667.jpg,2,Computer screen 2,0.594023,0.230169,0.417922,0.312882,0.998506
153,/content/drive/My Drive/yolov4/darknet/data/data_new/frame667.jpg,1,Computer screen 1,0.195367,0.198783,0.389766,0.303195,0.998579
154,/content/drive/My Drive/yolov4/darknet/data/data_new/frame666.jpg,5,Computer screen 5,0.643827,0.603929,0.603161,0.438525,0.998687
154,/content/drive/My Drive/yolov4/darknet/data/data_new/frame666.jpg,3,Computer screen 3,0.89055,0.309597,0.208918,0.294763,0.995727
154,/content/drive/My Drive/yolov4/darknet/data/data_new/frame666.jpg,2,Computer screen 2,0.593505,0.231333,0.417954,0.315567,0.998417
154,/content/drive/My Drive/yolov4/darknet/data/data_new/frame666.jpg,1,Computer screen 1,0.194244,0.199448,0.390282,0.300865,0.998484
155,/content/drive/My Drive/yolov4/darknet/data/data_new/frame671.jpg,5,Computer screen 5,0.652634,0.60678,0.602962,0.442197,0.998899
155,/content/drive/My Drive/yolov4/darknet/data/data_new/frame671.jpg,3,Computer screen 3,0.891896,0.307643,0.20206,0.298495,0.994439
155,/content/drive/My Drive/yolov4/darknet/data/data_new/frame671.jpg,2,Computer screen 2,0.597527,0.230458,0.423137,0.316197,0.998466
155,/content/drive/My Drive/yolov4/darknet/data/data_new/frame671.jpg,1,Computer screen 1,0.199612,0.196773,0.402705,0.305213,0.998665
156,/content/drive/My Drive/yolov4/darknet/data/data_new/frame670.jpg,5,Computer screen 5,0.651368,0.60834,0.603821,0.444351,0.9988
156,/content/drive/My Drive/yolov4/darknet/data/data_new/frame670.jpg,3,Computer screen 3,0.891692,0.307168,0.203926,0.294849,0.994956
156,/content/drive/My Drive/yolov4/darknet/data/data_new/frame670.jpg,2,Computer screen 2,0.596121,0.231641,0.421311,0.319358,0.998547
156,/content/drive/My Drive/yolov4/darknet/data/data_new/frame670.jpg,1,Computer screen 1,0.198091,0.198356,0.395899,0.305673,0.99872
157,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1028.jpg,5,Computer screen 5,0.678456,0.544693,0.65007,0.382747,0.996764
157,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1028.jpg,3,Computer screen 3,0.909231,0.237332,0.173797,0.295722,0.996044
157,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1028.jpg,2,Computer screen 2,0.635091,0.178715,0.452383,0.325569,0.996557
157,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1028.jpg,1,Computer screen 1,0.208195,0.164063,0.399966,0.294581,0.994552
158,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1031.jpg,5,Computer screen 5,0.678168,0.548032,0.645276,0.383703,0.997125
158,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1031.jpg,3,Computer screen 3,0.913719,0.239065,0.167495,0.293104,0.994882
158,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1031.jpg,2,Computer screen 2,0.636701,0.179586,0.443587,0.326742,0.997813
158,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1031.jpg,1,Computer screen 1,0.214806,0.162642,0.404625,0.290371,0.996397
159,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1029.jpg,5,Computer screen 5,0.678052,0.54481,0.647315,0.380122,0.997182
159,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1029.jpg,3,Computer screen 3,0.910581,0.237498,0.171545,0.295284,0.995799
159,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1029.jpg,2,Computer screen 2,0.635346,0.178889,0.445082,0.328025,0.996828
159,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1029.jpg,1,Computer screen 1,0.213942,0.163264,0.397221,0.296361,0.995643
160,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1030.jpg,5,Computer screen 5,0.689419,0.546197,0.628132,0.36771,0.996939
160,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1030.jpg,3,Computer screen 3,0.91141,0.238437,0.170363,0.295834,0.995605
160,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1030.jpg,2,Computer screen 2,0.636267,0.179424,0.442712,0.32708,0.997503
160,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1030.jpg,1,Computer screen 1,0.214204,0.162959,0.398391,0.296888,0.995983
161,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1037.jpg,5,Computer screen 5,0.693064,0.563486,0.633939,0.373884,0.998562
161,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1037.jpg,3,Computer screen 3,0.921157,0.2694,0.146198,0.288019,0.987746
161,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1037.jpg,2,Computer screen 2,0.650487,0.19529,0.451055,0.319535,0.998238
161,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1037.jpg,1,Computer screen 1,0.227878,0.177784,0.431518,0.326792,0.99929
162,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1036.jpg,5,Computer screen 5,0.692005,0.561995,0.634457,0.370449,0.998383
162,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1036.jpg,3,Computer screen 3,0.921032,0.258487,0.154415,0.2973,0.987248
162,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1036.jpg,2,Computer screen 2,0.647534,0.194206,0.442778,0.323456,0.998262
162,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1036.jpg,1,Computer screen 1,0.224993,0.17752,0.428854,0.326514,0.99928
163,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1033.jpg,5,Computer screen 5,0.689606,0.552176,0.630652,0.371754,0.997997
163,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1033.jpg,3,Computer screen 3,0.914683,0.24937,0.168532,0.292348,0.994729
163,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1033.jpg,2,Computer screen 2,0.640107,0.182822,0.438507,0.326391,0.99816
163,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1033.jpg,1,Computer screen 1,0.217492,0.165397,0.406351,0.289981,0.998711
164,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1035.jpg,5,Computer screen 5,0.691819,0.561954,0.636941,0.373972,0.998469
164,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1035.jpg,3,Computer screen 3,0.919735,0.256434,0.156641,0.295115,0.991132
164,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1035.jpg,2,Computer screen 2,0.645721,0.19029,0.444235,0.319132,0.998226
164,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1035.jpg,1,Computer screen 1,0.222694,0.175581,0.428959,0.326812,0.99926
165,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1032.jpg,5,Computer screen 5,0.690984,0.547276,0.62571,0.368213,0.998034
165,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1032.jpg,3,Computer screen 3,0.914525,0.243395,0.166724,0.292253,0.994588
165,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1032.jpg,2,Computer screen 2,0.638053,0.179386,0.439637,0.325336,0.997815
165,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1032.jpg,1,Computer screen 1,0.21655,0.162806,0.402326,0.295519,0.997618
166,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1034.jpg,5,Computer screen 5,0.690301,0.556775,0.63004,0.3775,0.998304
166,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1034.jpg,3,Computer screen 3,0.917603,0.253007,0.161977,0.293421,0.994132
166,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1034.jpg,2,Computer screen 2,0.642189,0.185876,0.44324,0.320733,0.998215
166,/content/drive/My Drive/yolov4/darknet/data/data_new/frame1034.jpg,1,Computer screen 1,0.22091,0.167288,0.414382,0.284409,0.999054
167,/content/drive/My Drive/yolov4/darknet/data/data_new/frame361.jpg,5,Computer screen 5,0.707529,0.412738,0.56808,0.271548,0.996857
167,/content/drive/My Drive/yolov4/darknet/data/data_new/frame361.jpg,3,Computer screen 3,0.944205,0.191994,0.112976,0.275722,0.977553
167,/content/drive/My Drive/yolov4/darknet/data/data_new/frame361.jpg,2,Computer screen 2,0.688345,0.137537,0.444183,0.28537,0.997881
167,/content/drive/My Drive/yolov4/darknet/data/data_new/frame361.jpg,1,Computer screen 1,0.247504,0.125643,0.458442,0.287338,0.999296
168,/content/drive/My Drive/yolov4/darknet/data/data_new/frame362.jpg,5,Computer screen 5,0.707954,0.413633,0.565436,0.268986,0.995702
168,/content/drive/My Drive/yolov4/darknet/data/data_new/frame362.jpg,3,Computer screen 3,0.944945,0.195251,0.109075,0.279174,0.971636
168,/content/drive/My Drive/yolov4/darknet/data/data_new/frame362.jpg,2,Computer screen 2,0.689008,0.139355,0.437013,0.290647,0.997838
168,/content/drive/My Drive/yolov4/darknet/data/data_new/frame362.jpg,1,Computer screen 1,0.248398,0.127758,0.460445,0.292014,0.999379
169,/content/drive/My Drive/yolov4/darknet/data/data_new/frame359.jpg,5,Computer screen 5,0.707251,0.408576,0.566538,0.26281,0.995062
169,/content/drive/My Drive/yolov4/darknet/data/data_new/frame359.jpg,3,Computer screen 3,0.943596,0.185977,0.097716,0.30258,0.978693
169,/content/drive/My Drive/yolov4/darknet/data/data_new/frame359.jpg,2,Computer screen 2,0.688103,0.134462,0.438541,0.279356,0.997867
169,/content/drive/My Drive/yolov4/darknet/data/data_new/frame359.jpg,1,Computer screen 1,0.244693,0.12129,0.457415,0.276231,0.999274
170,/content/drive/My Drive/yolov4/darknet/data/data_new/frame363.jpg,5,Computer screen 5,0.708237,0.495286,0.586087,0.395426,0.997808
170,/content/drive/My Drive/yolov4/darknet/data/data_new/frame363.jpg,3,Computer screen 3,0.945317,0.198485,0.107739,0.274302,0.963428
